variant_id,lemma,type,en_US,en_GB,en_AU,en_CA,notes,source
spelling_only-06358,unlaboringest,spelling_only,unlaboringest,unlabouringest,,,,scowl_varcon
spelling_only-06359,unlaborings,spelling_only,unlaborings,unlabourings,,,,scowl_varcon
spelling_only-06361,unleveled,spelling_only,unleveled,unlevelled,,,,scowl_varcon
spelling_only-06362,unleveling,spelling_only,unleveling,unlevelling,,,,scowl_varcon
spelling_only-06363,unmedieval,spelling_only,unmedieval,unmediaeval,,,,scowl_varcon
spelling_only-06364,unmetalized,spelling_only,unmetalized,unmetallised,,,,scowl_varcon
spelling_only-06366,unmetalized's,spelling_only,unmetalized's,unmetallised's,,,,scowl_varcon
spelling_only-06365,unmetalizeds,spelling_only,unmetalizeds,unmetalliseds,,,,scowl_varcon
spelling_only-06367,unmiter,spelling_only,unmiter,unmitre,,,,scowl_varcon
spelling_only-06368,unmiters,spelling_only,unmiters,unmitres,,,,scowl_varcon
spelling_only-06369,unneighbored,spelling_only,unneighbored,unneighboured,,,,scowl_varcon
spelling_only-06377,unneighborlier,spelling_only,unneighborlier,unneighbourlier,,,,scowl_varcon
spelling_only-06378,unneighborliest,spelling_only,unneighborliest,unneighbourliest,,,,scowl_varcon
spelling_only-06370,unneighborlike,spelling_only,unneighborlike,unneighbourlike,,,,scowl_varcon
spelling_only-06372,unneighborlike's,spelling_only,unneighborlike's,unneighbourlike's,,,,scowl_varcon
spelling_only-06371,unneighborlikes,spelling_only,unneighborlikes,unneighbourlikes,,,,scowl_varcon
spelling_only-06373,unneighborliness,spelling_only,unneighborliness,unneighbourliness,,,,scowl_varcon
spelling_only-06375,unneighborliness's,spelling_only,unneighborliness's,unneighbourliness's,,,,scowl_varcon
spelling_only-06374,unneighborlinesses,spelling_only,unneighborlinesses,unneighbourlinesses,,,,scowl_varcon
spelling_only-06376,unneighborly,spelling_only,unneighborly,unneighbourly,,,,scowl_varcon
spelling_only-06379,unnoncolorables,spelling_only,unnoncolorables,unnoncolourables,,,,scowl_varcon
spelling_only-06381,unnoncolorablies,spelling_only,unnoncolorablies,unnoncolourablies,,,,scowl_varcon
spelling_only-06380,unnoncolorably,spelling_only,unnoncolorably,unnoncolourably,,,,scowl_varcon
spelling_only-06382,unpalisaded,spelling_only,unpalisaded,unpalisadoed,,,,scowl_varcon
spelling_only-06383,unparalyzed,spelling_only,unparalyzed,unparalysed,,,,scowl_varcon
spelling_only-06387,unparalyzed's,spelling_only,unparalyzed's,unparalysed's,,,,scowl_varcon
spelling_only-06384,unparalyzedder,spelling_only,unparalyzedder,unparalysedder,,,,scowl_varcon
spelling_only-06385,unparalyzeddest,spelling_only,unparalyzeddest,unparalyseddest,,,,scowl_varcon
spelling_only-06386,unparalyzeds,spelling_only,unparalyzeds,unparalyseds,,,,scowl_varcon
spelling_only-06388,unparceled,spelling_only,unparceled,unparcelled,,,,scowl_varcon
spelling_only-06389,unparceledder,spelling_only,unparceledder,unparcelledder,,,,scowl_varcon
spelling_only-06390,unparceleddest,spelling_only,unparceleddest,unparcelleddest,,,,scowl_varcon
spelling_only-06391,unperceptively,spelling_only,unperceptively,unpreceptively,,,,scowl_varcon
spelling_only-06392,unpracticed,spelling_only,unpracticed,unpractised,,unpractised,,scowl_varcon
spelling_only-06393,unpracticedder,spelling_only,unpracticedder,unpractisedder,,unpractisedder,,scowl_varcon
spelling_only-06394,unpracticeddest,spelling_only,unpracticeddest,unpractiseddest,,unpractiseddest,,scowl_varcon
spelling_only-06395,unrancored,spelling_only,unrancored,unrancoured,,,,scowl_varcon
spelling_only-06399,unrancored's,spelling_only,unrancored's,unrancoured's,,,,scowl_varcon
spelling_only-06396,unrancoredder,spelling_only,unrancoredder,unrancouredder,,,,scowl_varcon
spelling_only-06397,unrancoreddest,spelling_only,unrancoreddest,unrancoureddest,,,,scowl_varcon
spelling_only-06398,unrancoreds,spelling_only,unrancoreds,unrancoureds,,,,scowl_varcon
spelling_only-06400,unrancorous,spelling_only,unrancorous,unrancourous,,,,scowl_varcon
spelling_only-06401,unraveler,spelling_only,unraveler,unraveller,,,,scowl_varcon
spelling_only-06403,unraveler's,spelling_only,unraveler's,unraveller's,,,,scowl_varcon
spelling_only-06402,unravelers,spelling_only,unravelers,unravellers,,,,scowl_varcon
spelling_only-06404,unreconnoitered,spelling_only,unreconnoitered,unreconnoitred,,,,scowl_varcon
spelling_only-06408,unreconnoitered's,spelling_only,unreconnoitered's,unreconnoitred's,,,,scowl_varcon
spelling_only-06405,unreconnoiteredder,spelling_only,unreconnoiteredder,unreconnoitredder,,,,scowl_varcon
spelling_only-06406,unreconnoitereddest,spelling_only,unreconnoitereddest,unreconnoitreddest,,,,scowl_varcon
spelling_only-06407,unreconnoitereds,spelling_only,unreconnoitereds,unreconnoitreds,,,,scowl_varcon
spelling_only-06409,unrivaledder,spelling_only,unrivaledder,unrivalledder,,,,scowl_varcon
spelling_only-06410,unrivaleddest,spelling_only,unrivaleddest,unrivalleddest,,,,scowl_varcon
spelling_only-06411,unrumored,spelling_only,unrumored,unrumoured,,,,scowl_varcon
spelling_only-06412,unrumoredder,spelling_only,unrumoredder,unrumouredder,,,,scowl_varcon
spelling_only-06413,unrumoreddest,spelling_only,unrumoreddest,unrumoureddest,,,,scowl_varcon
spelling_only-06414,unsabered,spelling_only,unsabered,unsabred,,,,scowl_varcon
spelling_only-06415,unsaberedder,spelling_only,unsaberedder,unsabredder,,,,scowl_varcon
spelling_only-06416,unsabereddest,spelling_only,unsabereddest,unsabreddest,,,,scowl_varcon
spelling_only-06417,unsavored,spelling_only,unsavored,unsavoured,,,,scowl_varcon
spelling_only-06418,unsavoredder,spelling_only,unsavoredder,unsavouredder,,,,scowl_varcon
spelling_only-06419,unsavoreddest,spelling_only,unsavoreddest,unsavoureddest,,,,scowl_varcon
spelling_only-06420,unsavoredly,spelling_only,unsavoredly,unsavouredly,,,,scowl_varcon
spelling_only-06421,unsavoredness,spelling_only,unsavoredness,unsavouredness,,,,scowl_varcon
spelling_only-06430,unsavorier,spelling_only,unsavorier,unsavourier,,unsavourier,,scowl_varcon
spelling_only-06431,unsavories,spelling_only,unsavories,unsavouries,,unsavouries,,scowl_varcon
spelling_only-06432,unsavoriest,spelling_only,unsavoriest,unsavouriest,,unsavouriest,,scowl_varcon
spelling_only-06423,unsavorilier,spelling_only,unsavorilier,unsavourilier,,,,scowl_varcon
spelling_only-06424,unsavorilies,spelling_only,unsavorilies,unsavourilies,,,,scowl_varcon
spelling_only-06425,unsavoriliest,spelling_only,unsavoriliest,unsavouriliest,,,,scowl_varcon
spelling_only-06422,unsavorily,spelling_only,unsavorily,unsavourily,,,,scowl_varcon
spelling_only-06426,unsavoriness,spelling_only,unsavoriness,unsavouriness,,,,scowl_varcon
spelling_only-06428,unsavoriness's,spelling_only,unsavoriness's,unsavouriness's,,,,scowl_varcon
spelling_only-06427,unsavorinesses,spelling_only,unsavorinesses,unsavourinesses,,,,scowl_varcon
spelling_only-06433,unsavory's,spelling_only,unsavory's,unsavoury's,,unsavoury's,,scowl_varcon
spelling_only-06434,unscepter,spelling_only,unscepter,unsceptre,,,,scowl_varcon
spelling_only-06436,unscepter's,spelling_only,unscepter's,unsceptre's,,,,scowl_varcon
spelling_only-06437,unsceptered,spelling_only,unsceptered,unsceptred,,,,scowl_varcon
spelling_only-06438,unscepteredder,spelling_only,unscepteredder,unsceptredder,,,,scowl_varcon
spelling_only-06439,unsceptereddest,spelling_only,unsceptereddest,unsceptreddest,,,,scowl_varcon
spelling_only-06435,unscepters,spelling_only,unscepters,unsceptres,,,,scowl_varcon
spelling_only-06440,unscored,spelling_only,unscored,unscoured,,,,scowl_varcon
spelling_only-06441,unscoring,spelling_only,unscoring,unscouring,,,,scowl_varcon
spelling_only-06442,unsepulcher,spelling_only,unsepulcher,unsepulchre,,,,scowl_varcon
spelling_only-06444,unsepulchered,spelling_only,unsepulchered,unsepulchred,,,,scowl_varcon
spelling_only-06443,unsepulchers,spelling_only,unsepulchers,unsepulchres,,,,scowl_varcon
spelling_only-06445,unshakable,spelling_only,unshakable,unshakeable,,unshakable,,scowl_varcon
spelling_only-06446,unshed,spelling_only,unshed,unshoed,,,,scowl_varcon
spelling_only-06447,unsiphon,spelling_only,unsiphon,unsyphon,,,,scowl_varcon
spelling_only-06449,unsiphon's,spelling_only,unsiphon's,unsyphon's,,,,scowl_varcon
spelling_only-06448,unsiphons,spelling_only,unsiphons,unsyphons,,,,scowl_varcon
spelling_only-06450,unsomber,spelling_only,unsomber,unsombre,,,,scowl_varcon
spelling_only-06451,unsomberly,spelling_only,unsomberly,unsombrely,,,,scowl_varcon
spelling_only-06452,unsomberness,spelling_only,unsomberness,unsombreness,,,,scowl_varcon
spelling_only-06453,unsomberness's,spelling_only,unsomberness's,unsombreness's,,,,scowl_varcon
spelling_only-06454,unspecterlike,spelling_only,unspecterlike,unspectrelike,,,,scowl_varcon
spelling_only-06456,unspecterlike's,spelling_only,unspecterlike's,unspectrelike's,,,,scowl_varcon
spelling_only-06455,unspecterlikes,spelling_only,unspecterlikes,unspectrelikes,,,,scowl_varcon
spelling_only-06457,unsplendorous,spelling_only,unsplendorous,unsplendourous,,,,scowl_varcon
spelling_only-06458,unsplendorously,spelling_only,unsplendorously,unsplendourously,,,,scowl_varcon
spelling_only-06459,unsuccorable,spelling_only,unsuccorable,unsuccourable,,,,scowl_varcon
spelling_only-06461,unsuccorable's,spelling_only,unsuccorable's,unsuccourable's,,,,scowl_varcon
spelling_only-06460,unsuccorables,spelling_only,unsuccorables,unsuccourables,,,,scowl_varcon
spelling_only-06462,unsuccored,spelling_only,unsuccored,unsuccoured,,,,scowl_varcon
spelling_only-06463,untrammeledder,spelling_only,untrammeledder,untrammelledder,,,,scowl_varcon
spelling_only-06464,untrammeleddest,spelling_only,untrammeleddest,untrammelleddest,,,,scowl_varcon
spelling_only-06465,updraft,spelling_only,updraft,updraught,,updraft,,scowl_varcon
spelling_only-06467,updraft's,spelling_only,updraft's,updraught's,,updraft's,,scowl_varcon
spelling_only-06466,updrafts,spelling_only,updrafts,updraughts,,updrafts,,scowl_varcon
spelling_only-06468,uratemia,spelling_only,uratemia,urataemia,,,,scowl_varcon
spelling_only-06469,uredema,spelling_only,uredema,uroedema,,,,scowl_varcon
spelling_only-06470,uremia,spelling_only,uremia,uraemia,,uremia,,scowl_varcon
spelling_only-06472,uremia's,spelling_only,uremia's,uraemia's,,uremia's,,scowl_varcon
spelling_only-06471,uremias,spelling_only,uremias,uraemias,,uremias,,scowl_varcon
spelling_only-06473,uremic,spelling_only,uremic,uraemic,,uremic,,scowl_varcon
spelling_only-06474,urethrorrhea,spelling_only,urethrorrhea,urethrorrhoea,,,,scowl_varcon
spelling_only-06475,uricemia,spelling_only,uricemia,uricaemia,,,,scowl_varcon
spelling_only-06476,uricemic,spelling_only,uricemic,uricaemic,,,,scowl_varcon
spelling_only-06477,urinemia,spelling_only,urinemia,urinaemia,,,,scowl_varcon
spelling_only-06478,urinemic,spelling_only,urinemic,urinaemic,,,,scowl_varcon
spelling_only-06479,urohematin,spelling_only,urohematin,urohaematin,,,,scowl_varcon
spelling_only-06480,urophein,spelling_only,urophein,urophaein,,,,scowl_varcon
spelling_only-06481,vaagmer,spelling_only,vaagmer,vaagmaer,,,,scowl_varcon
spelling_only-06482,vaginule,spelling_only,vaginule,vaginulae,,,,scowl_varcon
spelling_only-06485,valor's,spelling_only,valor's,valour's,,valour's,,scowl_varcon
spelling_only-06486,valorousness,spelling_only,valorousness,valourousness,,,,scowl_varcon
spelling_only-06484,valors,spelling_only,valors,valours,,valours,,scowl_varcon
spelling_only-06487,valvule,spelling_only,valvule,valvulae,,,,scowl_varcon
spelling_only-06491,vapor's,spelling_only,vapor's,vapour's,,vapour's,,scowl_varcon
spelling_only-06496,vaporabilities,spelling_only,vaporabilities,vapourabilities,,,,scowl_varcon
spelling_only-06495,vaporability,spelling_only,vaporability,vapourability,,,,scowl_varcon
spelling_only-06497,vaporability's,spelling_only,vaporability's,vapourability's,,,,scowl_varcon
spelling_only-06498,vaporable,spelling_only,vaporable,vapourable,,,,scowl_varcon
spelling_only-06500,vaporable's,spelling_only,vaporable's,vapourable's,,,,scowl_varcon
spelling_only-06499,vaporables,spelling_only,vaporables,vapourables,,,,scowl_varcon
spelling_only-06489,vapored,spelling_only,vapored,vapoured,,vapoured,,scowl_varcon
spelling_only-06501,vaporer,spelling_only,vaporer,vapourer,,,,scowl_varcon
spelling_only-06503,vaporer's,spelling_only,vaporer's,vapourer's,,,,scowl_varcon
spelling_only-06502,vaporers,spelling_only,vaporers,vapourers,,,,scowl_varcon
spelling_only-06504,vaporescent,spelling_only,vaporescent,vapourescent,,,,scowl_varcon
spelling_only-06524,vaporier,spelling_only,vaporier,vapourier,,,,scowl_varcon
spelling_only-06525,vaporiest,spelling_only,vaporiest,vapouriest,,,,scowl_varcon
spelling_only-06505,vaporific,spelling_only,vaporific,vapourific,,,,scowl_varcon
spelling_only-06506,vaporimeter,spelling_only,vaporimeter,vapourimeter,,,,scowl_varcon
spelling_only-06507,vaporimeter's,spelling_only,vaporimeter's,vapourimeter's,,,,scowl_varcon
spelling_only-06490,vaporing,spelling_only,vaporing,vapouring,,vapouring,,scowl_varcon
spelling_only-06493,vaporing's,spelling_only,vaporing's,vapouring's,,vapouring's,,scowl_varcon
spelling_only-06508,vaporingly,spelling_only,vaporingly,vapouringly,,,,scowl_varcon
spelling_only-06492,vaporings,spelling_only,vaporings,vapourings,,vapourings,,scowl_varcon
spelling_only-06509,vaporish,spelling_only,vaporish,vapourish,,,,scowl_varcon
spelling_only-06510,vaporisher,spelling_only,vaporisher,vapourisher,,,,scowl_varcon
spelling_only-06511,vaporishest,spelling_only,vaporishest,vapourishest,,,,scowl_varcon
spelling_only-06512,vaporishness,spelling_only,vaporishness,vapourishness,,,,scowl_varcon
spelling_only-06514,vaporishness's,spelling_only,vaporishness's,vapourishness's,,,,scowl_varcon
spelling_only-06513,vaporishnesses,spelling_only,vaporishnesses,vapourishnesses,,,,scowl_varcon
spelling_only-06515,vaporless,spelling_only,vaporless,vapourless,,,,scowl_varcon
spelling_only-06516,vaporlesses,spelling_only,vaporlesses,vapourlesses,,,,scowl_varcon
spelling_only-06517,vaporlike,spelling_only,vaporlike,vapourlike,,,,scowl_varcon
spelling_only-06519,vaporlike's,spelling_only,vaporlike's,vapourlike's,,,,scowl_varcon
spelling_only-06518,vaporlikes,spelling_only,vaporlikes,vapourlikes,,,,scowl_varcon
spelling_only-06520,vaporose,spelling_only,vaporose,vapourose,,,,scowl_varcon
spelling_only-06521,vaporously,spelling_only,vaporously,vapourously,,,,scowl_varcon
spelling_only-06522,vaporware,spelling_only,vaporware,vapourware,,vapourware,,scowl_varcon
spelling_only-06523,vapory,spelling_only,vapory,vapoury,,,,scowl_varcon
spelling_only-06526,varicolored,spelling_only,varicolored,varicoloured,,varicoloured,,scowl_varcon
spelling_only-06530,varicolored's,spelling_only,varicolored's,varicoloured's,,varicoloured's,,scowl_varcon
spelling_only-06527,varicoloredder,spelling_only,varicoloredder,varicolouredder,,varicolouredder,,scowl_varcon
spelling_only-06528,varicoloreddest,spelling_only,varicoloreddest,varicoloureddest,,varicoloureddest,,scowl_varcon
spelling_only-06529,varicoloreds,spelling_only,varicoloreds,varicoloureds,,varicoloureds,,scowl_varcon
spelling_only-06531,varicolorous,spelling_only,varicolorous,varicolourous,,,,scowl_varcon
spelling_only-06532,vavasor,spelling_only,vavasor,vavasour,,,,scowl_varcon
spelling_only-06533,vavasors,spelling_only,vavasors,vavasours,,,,scowl_varcon
spelling_only-06534,veery,spelling_only,veery,verey,,,,scowl_varcon
spelling_only-06535,venter,spelling_only,venter,ventre,,,,scowl_varcon
spelling_only-06536,venters,spelling_only,venters,ventres,,,,scowl_varcon
spelling_only-06537,venule,spelling_only,venule,venulae,,,,scowl_varcon
spelling_only-06538,vermeiled,spelling_only,vermeiled,vermeilled,,,,scowl_varcon
spelling_only-06540,vermeiles,spelling_only,vermeiles,vermeilles,,,,scowl_varcon
spelling_only-06539,vermeiling,spelling_only,vermeiling,vermeilling,,,,scowl_varcon
spelling_only-06541,versicolor,spelling_only,versicolor,versicolour,,,,scowl_varcon
spelling_only-06542,versicolorate,spelling_only,versicolorate,versicolourate,,,,scowl_varcon
spelling_only-06543,versicolored,spelling_only,versicolored,versicoloured,,,,scowl_varcon
spelling_only-06544,versicolorous,spelling_only,versicolorous,versicolourous,,,,scowl_varcon
spelling_only-06545,vesicule,spelling_only,vesicule,vesiculae,,,,scowl_varcon
spelling_only-06546,veter,spelling_only,veter,vetoer,,,,scowl_varcon
spelling_only-06547,veter's,spelling_only,veter's,vetoer's,,,,scowl_varcon
spelling_only-06548,vialed,spelling_only,vialed,vialled,,,,scowl_varcon
spelling_only-06549,vialing,spelling_only,vialing,vialling,,,,scowl_varcon
spelling_only-06552,victualage,spelling_only,victualage,victuallage,,,,scowl_varcon
spelling_only-06554,victualage's,spelling_only,victualage's,victuallage's,,,,scowl_varcon
spelling_only-06553,victualages,spelling_only,victualages,victuallages,,,,scowl_varcon
spelling_only-06550,victualed,spelling_only,victualed,victualled,,,,scowl_varcon
spelling_only-06555,victualer,spelling_only,victualer,victualler,,,,scowl_varcon
spelling_only-06557,victualer's,spelling_only,victualer's,victualler's,,,,scowl_varcon
spelling_only-06556,victualers,spelling_only,victualers,victuallers,,,,scowl_varcon
spelling_only-06558,victualess,spelling_only,victualess,victualless,,,,scowl_varcon
spelling_only-06551,victualing,spelling_only,victualing,victualling,,,,scowl_varcon
spelling_only-06559,vier,spelling_only,vier,vire,,,,scowl_varcon
